Class Name;DefaultDisplayName;DefaultCategory;Behaviors;DisplayOrder;DefaultIconBlockOffset;DefaultIconViewOffset;DefaultIconViewScale;FirstPersonScale;FirstPersonOffset;FirstPersonRotation;InHandScale;InHandOffset;InHandRotation;CraftingId;DefaultCreativeData;IsCollidable;IsPlaceable;IsDiggingTransparent;IsPlacementTransparent;DefaultIsInteractive;IsEditable;IsNonDuplicable;IsGatherable;HasCollisionBehavior;KillsWhenStuck;IsFluidBlocker;IsTransparent;DefaultShadowStrength;LightAttenuation;DefaultEmittedLightAmount;ObjectShadowStrength;DefaultDropContent;DefaultDropCount;DefaultExperienceCount;RequiredToolLevel;MaxStacking;SleepSuitability;FrictionFactor;Density;NoAutoJump;NoSmoothRise;FuelHeatLevel;FuelFireDuration;DefaultSoundMaterialName;ShovelPower;QuarryPower;HackPower;DefaultMeleePower;DefaultMeleeHitProbability;DefaultProjectilePower;ToolLevel;PlayerLevelRequired;Durability;IsAimable;IsStickable;AlignToVelocity;ProjectileSpeed;ProjectileDamping;ProjectileTipOffset;DisintegratesOnHit;ProjectileStickProbability;DefaultHeat;FireDuration;ExplosionResilience;DefaultExplosionPressure;DefaultExplosionIncendiary;IsExplosionTransparent;DigMethod;DigResilience;ProjectileResilience;DefaultNutritionalValue;DefaultSicknessProbability;FoodType;DefaultRotPeriod;DefaultTextureSlot;DestructionDebrisScale;DefaultDescription
FlourBlock;;Food;;205;0,0,0;0, 0, 1;1;0.4;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.12,0;0, 0, 45;flour;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;198;1;
DoughBlock;;Food;RotBlockBehavior;206;0,0,0;1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;1, 1, 1;0.3;0,0.06,0;90, 0, 0;dough;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;30;214;1;
RottenDoughBlock;;Food;;207;0,0,0;1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;1, 1, 1;0.3;0,0.06,0;90, 0, 0;rottendough;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;120;214;1;
BreadBlock;;Food;RotBlockBehavior;208;0,0,0;1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;1, 1, 1;0.3;0,0.06,0;90, 0, 0;bread;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.5;;Bread;150;230;1;
RottenBreadBlock;;Food;;209;0,0,0;1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;1, 1, 1;0.3;0,0.06,0;90, 0, 0;rottenbread;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.2;0.75;Bread;120;230;1;
RawBirdBlock;;Food;RotBlockBehavior;210;0,0,0;0, 0, 1;1;0.5;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.06,0;0, 0, 0;rawbird;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.2;0.25;Meat;30;145;1;
CookedBirdBlock;;Food;RotBlockBehavior;211;0,0,0;0, 0, 1;1;0.5;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.06,0;0, 0, 0;cookedbird;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.5;;Meat;150;145;1;
RottenBirdBlock;;Food;;212;0,0,0;0, 0, 1;1;0.5;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.06,0;0, 0, 0;rottenbird;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.2;0.75;Meat;120;145;1;
RawMeatBlock;;Food;RotBlockBehavior;213;0,0,0;0, 0, 1;1;0.5;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.06,0;0, 0, 0;rawmeat;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.3;0.25;Meat;30;161;1;
CookedMeatBlock;;Food;RotBlockBehavior;214;0,0,0;0, 0, 1;1;0.5;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.06,0;0, 0, 0;cookedmeat;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.8;;Meat;150;161;1;
RottenMeatBlock;;Food;;215;0,0,0;0, 0, 1;1;0.5;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.06,0;0, 0, 0;rottenmeat;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.2;0.75;Meat;120;161;1;
RawFishBlock;;Food;RotBlockBehavior;216;0,0,0;0, 0, 1;1;0.5;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.06,0;0, 0, 0;rawfish;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.25;0.25;Fish;20;130;1;
CookedFishBlock;;Food;RotBlockBehavior;217;0,0,0;0, 0, 1;1;0.5;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.06,0;0, 0, 0;cookedfish;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.7;;Fish;150;130;1;
RottenFishBlock;;Food;;218;0,0,0;0, 0, 1;1;0.5;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.06,0;0, 0, 0;rottenfish;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.2;0.75;Fish;120;130;1;
MilkBucketBlock;;Food;RotBlockBehavior;219;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.05,-0.15;60, 0, 0;milkbucket;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.15;;;80;63;1;
RottenMilkBucketBlock;;Food;;220;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.05,-0.15;60, 0, 0;rottenmilkbucket;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.05;0.75;;;63;1;
RottenEggBlock;;Food;;221;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 0;rottenegg;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;15;0;0;0;;;;;12;0;1;1.5;FALSE;FALSE;0;0;;1;1;1;0;;0;1;;-1;TRUE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.1;0.75;;;15;0.75;
PumpkinSoupBucketBlock;;Food;RotBlockBehavior;222;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.05,-0.15;60, 0, 0;pumpkinsoupbucket;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.25;;;80;63;1;
RottenPumpkinSoupBucketBlock;;Food;;223;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.05,-0.15;60, 0, 0;rottenpumpkinsoupbucket;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;0.1;0.75;;;63;1;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WireBlock;;Electrics;;225;0,0,0;0, 0, 1;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0.2,0;0, 0, 0;wire;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;;;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;20;;;TRUE;Hack;1;1;;;;;79;0.33;
NotGateBlock;;Electrics;;226;0,0.05,0;-1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;notgate;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
AndGateBlock;;Electrics;;227;0,0.1,0;-1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;andgate;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
OrGateBlock;;Electrics;;228;0,0.1,0;-1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;orgate;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
XorGateBlock;;Electrics;;229;0,0.1,0;-1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;xorgate;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
NandGateBlock;;Electrics;;230;0,0.05,0;-1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;andgate;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
NorGateBlock;;Electrics;;231;0,0.05,0;-1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;orgate;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
DelayGateBlock;;Electrics;;232;0,0.1,0;-1, 1, 1;1.2;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;delaygate;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
AdjustableDelayGateBlock;;Electrics;;233;0,0.1,0;-1, 1, 1;1.2;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;adjustabledelaygate;0;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
SRLatchBlock;;Electrics;;234;0,0.05,0;-1, 1, 1;1.2;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;srlatch;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
CounterBlock;;Electrics;;235;0,0.05,0;-1, 1, 1;0.9;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;counter;0;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
MemoryBankBlock;;Electrics;;236;0,0.05,0;-1, 1, 1;0.75;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;memorybank;0;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
TruthTableCircuitBlock;;Electrics;;237;0,0.05,0;-1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;truthtablecircuit;0;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
RealTimeClockBlock;;Electrics;;238;0,0.05,0;-1, 1, 1;0.9;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;realtimeclock;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
RandomGeneratorBlock;;Electrics;;239;0,0.05,0;-1, 1, 1;1.2;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;randomgenerator;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
DigitalToAnalogConverterBlock;;Electrics;;240;0,0.05,0;-1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;digitaltoanalogconverter;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
AnalogToDigitalConverterBlock;;Electrics;;241;0,0.05,0;-1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;analogtodigitalconverter;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
SoundGeneratorBlock;;Electrics;;242;0,0.05,0;-1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;soundgenerator;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
BatteryBlock;;Electrics;;243;0,0,0;1, 1, 1;1.3;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;battery;0;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;12;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;20;5;;;TRUE;Hack;1;1;;;;;78;0.5;
LightbulbBlock;;Electrics;;244;0,0.05,0;-1, 1, 1;0.75;0.4;0.5, -0.5, -0.6;0, 40, 0;0.2;0,0.2,0;0, 0, 0;lightbulb;0;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;2;0;15;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Glass;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;0;;;;;78;0.5;
SwitchBlock;;Electrics;;245;0,0.05,0;-1, 1, 1;1.2;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;switch;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
ButtonBlock;;Electrics;;246;0,0.05,0;-1, 1, 1;1.2;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;button;0;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
PressurePlateBlock;;Electrics;;247;0,0,0;1, 1, 1;0.6;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.2,0;90, 0, 0;pressureplate;0;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;1;0;0;0;;;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
MotionDetectorBlock;;Electrics;;248;0,0,0;-1, 1, 1;1.2;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;motiondetector;0;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;0;;;TRUE;Hack;1;1;;;;;78;0.5;
PistonBlock;;Electrics;PistonBlockBehavior;249;0,0,0;-1, 1, -1;1;0.4;0.5, -0.5, -0.6;0, 130, 0;0.3;0,0.12,0;0, 0, 45;piston;0;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;12;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Metal;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;20;;;FALSE;Quarry;4;1;;;;;170;1;
PistonHeadBlock;;Electrics;PistonBlockBehavior;250;0,0,0;-1, 1, -1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;pistonhead;-1;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;3;0;0;0;;;;0;40;0;1;3;FALSE;FALSE;0;0;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;20;;;FALSE;Quarry;4;1;;;;;186;1;
WireThroughPlanksBlock;;Electrics;;251;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;wirethroughplanks;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;15;0;0;1;#;1;;0;40;0.5;1;0.5;FALSE;FALSE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0.95;;20;10;;;FALSE;Hack;5;1;;;;;4;1;
WireThroughStoneBlock;;Electrics;;252;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;wirethroughstone;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;15;0;0;1;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;80;;;FALSE;Quarry;12;1;;;;;1;1;
WireThroughBricksBlock;;Electrics;;253;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;wirethroughbricks;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;15;0;0;1;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;80;;;FALSE;Quarry;12;1;;;;;1;1;
WireThroughSemiconductorBlock;;Electrics;;254;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;wirethroughsemiconductor;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;15;0;0;1;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;20;;;FALSE;Hack;5;1;;;;;78;1;
